,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,Class
16,1.0,0.0,0.0,0.0,0.0,2479.0,-0.9223245386076409,-1.3800801356004022,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
17,1.0,0.0,0.0,0.0,0.0,4843.0,1.6863107985210137,0.3785044809237366,0.2822709499217913,0.4087981200604517,-0.02667934694448253,1
18,1.0,1.0,1.0,0.0,0.0,3155.0,0.2970034342646336,0.1682389289480244,0.2822709499217913,0.4087981200604517,-0.02667934694448253,1
19,1.0,1.0,0.0,0.0,0.0,4600.0,-0.9223245386076409,-1.1124694330858593,-2.3670785005724824,0.4087981200604517,-0.02667934694448253,1
20,1.0,1.0,0.0,0.0,0.0,2213.0,-0.15124867043377418,-0.2140620746441797,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
21,1.0,1.0,2.0,0.0,0.0,5000.0,1.5910400912533094,2.003283746190604,0.2822709499217913,0.4087981200604517,-0.02667934694448253,1
22,1.0,1.0,0.0,0.0,0.0,4758.0,-0.9223245386076409,0.512309832181008,2.0485039169179737,0.4087981200604517,-0.02667934694448253,0
23,1.0,1.0,1.0,0.0,0.0,6875.0,-0.9223245386076409,1.3151419397246367,0.2822709499217913,0.4087981200604517,-0.02667934694448253,1
24,0.0,0.0,1.0,0.0,0.0,13262.0,-0.9223245386076409,-1.743266089012996,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
25,1.0,0.0,0.0,0.0,0.0,8333.0,1.647928355305248,1.066646287389704,0.2822709499217913,0.4087981200604517,-1.3102523721623618,1
26,1.0,1.0,1.0,1.0,0.0,1958.0,0.7473117412781718,-0.0037965226684674473,0.2822709499217913,0.4087981200604517,-1.3102523721623618,1
27,1.0,0.0,0.0,0.0,0.0,3418.0,-0.9223245386076409,-0.08025672338690826,0.2822709499217913,0.4087981200604517,-0.02667934694448253,1
28,0.0,0.0,0.0,0.0,0.0,3813.0,-0.9223245386076409,-0.2905222753626205,-2.3670785005724824,0.4087981200604517,1.2568936782733968,1
29,1.0,1.0,3.0,0.0,0.0,4106.0,-0.9223245386076409,-1.743266089012996,-2.3670785005724824,0.4087981200604517,-1.3102523721623618,1
30,1.0,1.0,2.0,0.0,0.0,3200.0,-0.44254399841056824,-1.1698145836246898,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
31,0.0,1.0,0.0,0.0,0.0,2330.0,2.1523833232838845,-0.5963630782363838,0.2822709499217913,0.4087981200604517,-0.02667934694448253,1
32,1.0,1.0,0.0,1.0,0.0,2875.0,0.2771268118850406,-0.5007878273383327,0.2822709499217913,0.4087981200604517,-0.02667934694448253,1
33,1.0,0.0,0.0,0.0,0.0,3229.0,0.9549881751063332,-0.40521257644028175,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
34,0.0,0.0,0.0,0.0,0.0,10000.0,0.2195531470613919,1.7930181942148917,0.2822709499217913,0.4087981200604517,-1.3102523721623618,1
35,1.0,1.0,0.0,1.0,0.0,6096.0,-0.9223245386076409,1.6592128429576203,0.2822709499217913,-2.4461952022972193,-1.3102523721623618,0
36,1.0,1.0,0.0,0.0,0.0,3708.0,0.8384700439156155,0.7990355848751611,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
37,1.0,1.0,3.0,0.0,0.0,5703.0,-0.9223245386076409,-0.06114167320729806,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
38,1.0,1.0,2.0,0.0,0.0,2708.0,-0.12246183802194983,-0.6537082287752144,0.2822709499217913,0.4087981200604517,-0.02667934694448253,1
39,0.0,1.0,2.0,0.0,0.0,1378.0,0.3669143129790642,0.6843452837974999,0.2822709499217913,0.4087981200604517,1.2568936782733968,0
40,1.0,0.0,0.0,0.0,0.0,5316.0,-0.9223245386076409,0.09177872822958356,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
41,1.0,1.0,1.0,1.0,0.0,2239.0,0.8076270091886608,-0.06114167320729806,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
42,1.0,1.0,1.0,0.0,1.0,10000.0,-0.9223245386076409,0.45496468164217746,0.2822709499217913,0.4087981200604517,-1.3102523721623618,0
43,1.0,1.0,0.0,0.0,0.0,2785.0,0.4594434171599282,-0.40521257644028175,0.2822709499217913,0.4087981200604517,-1.3102523721623618,1
44,1.0,0.0,0.0,0.0,0.0,2014.0,0.39981355002114916,-1.093354382906249,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
45,1.0,1.0,2.0,1.0,0.0,3917.0,-0.9223245386076409,-0.13760187392573886,0.2822709499217913,0.4087981200604517,-0.02667934694448253,1
46,1.0,1.0,1.0,0.0,0.0,4166.0,1.3867906612836984,1.334256989904247,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
47,1.0,1.0,0.0,0.0,0.0,3166.0,0.4923426542020132,-0.519902877517943,0.2822709499217913,-2.4461952022972193,1.2568936782733968,0
48,1.0,1.0,0.0,0.0,0.0,3948.0,0.26547499876596886,0.3402743805645162,0.2822709499217913,-2.4461952022972193,-1.3102523721623618,0
49,0.0,0.0,0.0,0.0,0.0,5000.0,-0.9223245386076409,-0.5390179276975532,0.2822709499217913,-2.4461952022972193,-0.02667934694448253,0
50,1.0,0.0,1.0,1.0,1.0,2769.0,0.13456345136933906,1.1239914379285345,0.2822709499217913,0.4087981200604517,-0.02667934694448253,0
51,0.0,0.0,0.0,0.0,0.0,10000.0,-0.9223245386076409,1.5827526422391796,0.2822709499217913,0.4087981200604517,-0.02667934694448253,1
52,1.0,1.0,0.0,1.0,0.0,1800.0,1.0886413255898033,-0.7301684294936552,0.2822709499217913,-2.4461952022972193,1.2568936782733968,0
53,0.0,0.0,0.0,1.0,0.0,3400.0,-0.9223245386076409,-0.6919383291344348,0.2822709499217913,0.4087981200604517,-1.3102523721623618,1
54,1.0,1.0,0.0,0.0,0.0,3208.0,1.179114227455537,0.7799205346955509,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
55,1.0,1.0,2.0,1.0,0.0,2281.0,-0.9223245386076409,-0.3478674259014511,0.2822709499217913,0.4087981200604517,-1.3102523721623618,1
56,1.0,0.0,0.0,0.0,0.0,3750.0,2.3333291270153516,0.8563807354139917,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
57,1.0,1.0,1.0,0.0,1.0,7787.0,-0.9223245386076409,2.0797439469090446,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
58,1.0,1.0,1.0,0.0,0.0,2787.0,0.39158874076062794,0.2829292300256856,0.2822709499217913,-2.4461952022972193,-1.3102523721623618,0
59,1.0,1.0,2.0,0.0,0.0,6540.0,-0.9223245386076409,1.4107171906226876,0.2822709499217913,0.4087981200604517,-0.02667934694448253,1
60,1.0,1.0,3.0,0.0,0.0,39999.0,-0.9223245386076409,8.961162011568717,-2.3670785005724824,-2.4461952022972193,-0.02667934694448253,0
61,1.0,1.0,1.0,0.0,0.0,3717.0,1.0824727186444125,0.3785044809237366,0.2822709499217913,0.4087981200604517,-0.02667934694448253,1
62,1.0,1.0,2.0,0.0,1.0,6633.0,-0.9223245386076409,-0.2140620746441797,0.2822709499217913,-2.4461952022972193,-1.3102523721623618,0
63,0.0,1.0,0.0,1.0,1.0,7142.0,-0.9223245386076409,0.13000882858880397,0.2822709499217913,0.4087981200604517,-1.3102523721623618,0
64,1.0,1.0,2.0,0.0,0.0,3100.0,0.037236541786504325,-0.3478674259014511,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
65,0.0,0.0,0.0,0.0,0.0,6000.0,-0.9223245386076409,0.47407973182178764,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
66,0.0,0.0,2.0,0.0,0.0,3750.0,0.5053652688645052,-0.2140620746441797,0.2822709499217913,0.4087981200604517,-0.02667934694448253,1
67,1.0,1.0,1.0,0.0,1.0,16667.0,0.6198271977400924,-0.8639737807509266,0.2822709499217913,0.4087981200604517,-0.02667934694448253,1
68,1.0,1.0,3.0,0.0,0.0,5250.0,-0.9223245386076409,-0.711053379314045,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
69,1.0,1.0,0.0,1.0,0.0,6033.0,-0.9223245386076409,0.5505399325402285,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
70,0.0,0.0,0.0,1.0,0.0,2720.0,-0.9223245386076409,-0.9786640818285879,0.2822709499217913,-2.4461952022972193,1.2568936782733968,0
71,1.0,1.0,0.0,0.0,0.0,3103.0,-0.03130353538450604,-0.9786640818285879,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
72,1.0,1.0,0.0,1.0,1.0,4344.0,-0.41786957062900454,-0.8448587305713164,0.2822709499217913,0.4087981200604517,-0.02667934694448253,1
73,1.0,1.0,2.0,0.0,0.0,5042.0,0.5053652688645052,1.0284161870304835,0.2822709499217913,0.4087981200604517,-1.3102523721623618,1
74,1.0,1.0,3.0,0.0,0.0,3167.0,1.8192785482327738,0.9328409361324326,-0.6008455335762999,-2.4461952022972193,-0.02667934694448253,0
75,1.0,1.0,1.0,0.0,1.0,2395.0,-0.9223245386076409,-0.2140620746441797,0.2822709499217913,0.4087981200604517,-0.02667934694448253,1
76,1.0,1.0,2.0,0.0,0.0,3510.0,2.104405269264177,2.1370890974478756,0.2822709499217913,0.4087981200604517,-1.3102523721623618,1
77,1.0,1.0,1.0,0.0,0.0,4945.0,-0.9223245386076409,-0.2140620746441797,0.2822709499217913,-2.4461952022972193,-1.3102523721623618,0
78,0.0,0.0,0.0,0.0,0.0,3180.0,-0.9223245386076409,-1.1506995334450796,0.2822709499217913,-2.4461952022972193,1.2568936782733968,0
79,1.0,0.0,0.0,0.0,0.0,3500.0,-0.9223245386076409,-0.9595490316489776,-0.6008455335762999,0.4087981200604517,-0.02667934694448253,1
80,1.0,1.0,0.0,0.0,0.0,4333.0,0.7575927528538233,-0.40521257644028175,0.2822709499217913,0.4087981200604517,1.2568936782733968,0
81,1.0,1.0,2.0,0.0,0.0,3159.0,-0.606354782849283,-0.4434426767995021,-3.780064874169428,0.4087981200604517,1.2568936782733968,1
82,1.0,1.0,3.0,0.0,0.0,6406.0,-0.9223245386076409,0.35938943074412644,0.2822709499217913,0.4087981200604517,-0.02667934694448253,1
83,0.0,0.0,0.0,0.0,0.0,2378.0,-0.9223245386076409,-2.335832644580912,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
84,1.0,1.0,0.0,0.0,0.0,3816.0,-0.40553235673822263,0.5505399325402285,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
85,1.0,1.0,0.0,0.0,1.0,5818.0,0.5581411282861831,1.0093011368508733,0.2822709499217913,0.4087981200604517,-0.02667934694448253,1
86,1.0,1.0,1.0,0.0,0.0,3417.0,0.2771268118850406,1.0475312372100938,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
87,1.0,1.0,2.0,0.0,1.0,2726.0,-0.9223245386076409,-0.48167277715872253,0.2822709499217913,-2.4461952022972193,-0.02667934694448253,0
88,1.0,1.0,0.0,1.0,0.0,2333.0,0.11674303130487636,-0.6919383291344348,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
89,1.0,1.0,0.0,0.0,0.0,20667.0,-0.9223245386076409,-0.2140620746441797,0.2822709499217913,0.4087981200604517,-1.3102523721623618,1
90,1.0,1.0,3.0,0.0,0.0,4000.0,4.389531442145663,3.0354964558895547,0.2822709499217913,0.4087981200604517,-0.02667934694448253,1
91,1.0,0.0,0.0,0.0,0.0,6500.0,-0.9223245386076409,-0.5007878273383327,0.2822709499217913,-2.4461952022972193,-1.3102523721623618,0
92,1.0,1.0,0.0,1.0,0.0,1668.0,1.7438844633446624,1.334256989904247,0.2822709499217913,-2.4461952022972193,-0.02667934694448253,0
93,1.0,1.0,1.0,0.0,0.0,6325.0,-0.9223245386076409,0.8372656852343815,0.2822709499217913,0.4087981200604517,-0.02667934694448253,1
94,1.0,1.0,0.0,0.0,0.0,3887.0,0.9070101210866259,0.5887700328994488,0.2822709499217913,0.4087981200604517,-0.02667934694448253,1
95,1.0,1.0,2.0,0.0,0.0,2045.0,0.18733931079101704,-0.5772480280567736,0.2822709499217913,0.4087981200604517,-1.3102523721623618,1
96,0.0,0.0,0.0,0.0,1.0,2500.0,-0.9223245386076409,-0.7301684294936552,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
97,1.0,1.0,2.0,1.0,0.0,3333.0,0.4484770048125665,-0.6154781284159939,0.2822709499217913,0.4087981200604517,-0.02667934694448253,1
98,1.0,0.0,0.0,0.0,0.0,1916.0,2.547859568560614,-1.2271597341635205,0.2822709499217913,0.4087981200604517,-1.3102523721623618,1
99,1.0,0.0,0.0,0.0,0.0,2980.0,0.5053652688645052,-0.2140620746441797,0.2822709499217913,0.4087981200604517,-1.3102523721623618,1
100,1.0,1.0,0.0,0.0,0.0,3927.0,-0.3740039212395579,-0.3669824760810613,0.2822709499217913,0.4087981200604517,-0.02667934694448253,1
101,1.0,1.0,1.0,0.0,0.0,2750.0,0.34018368288237016,-0.3096373255422307,0.2822709499217913,0.4087981200604517,-0.02667934694448253,1
102,1.0,0.0,0.0,1.0,0.0,3833.0,-0.9223245386076409,-0.40521257644028175,0.2822709499217913,0.4087981200604517,-1.3102523721623618,1
103,1.0,1.0,0.0,0.0,1.0,674.0,2.707557948369068,0.70346033397711,0.2822709499217913,0.4087981200604517,-1.3102523721623618,1
104,1.0,1.0,1.0,0.0,0.0,6083.0,1.9906287411602999,3.800098463073963,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
105,1.0,1.0,2.0,1.0,0.0,2309.0,-0.06214657011146071,-0.11848682374612866,0.2822709499217913,-2.4461952022972193,-1.3102523721623618,0
106,1.0,1.0,0.0,0.0,0.0,2666.0,2.024898779745805,-0.1949470244645695,0.2822709499217913,0.4087981200604517,-1.3102523721623618,1
107,1.0,1.0,3.0,1.0,0.0,4755.0,-0.9223245386076409,-0.6919383291344348,0.2822709499217913,-2.4461952022972193,-0.02667934694448253,0
108,1.0,0.0,0.0,1.0,0.0,3748.0,0.22092394860481213,-0.40521257644028175,0.2822709499217913,0.4087981200604517,-0.02667934694448253,1
109,0.0,0.0,0.0,0.0,0.0,2995.0,-0.9223245386076409,-1.360965085420792,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
110,0.0,0.0,1.0,0.0,0.0,3812.0,-0.9223245386076409,-0.3669824760810613,0.2822709499217913,0.4087981200604517,-1.3102523721623618,1
111,1.0,0.0,0.0,1.0,0.0,3200.0,0.6225688008269329,-0.09937177356651847,-2.3670785005724824,-2.4461952022972193,1.2568936782733968,0
112,1.0,1.0,0.0,0.0,0.0,3704.0,0.4484770048125665,-0.2140620746441797,0.2822709499217913,0.4087981200604517,-1.3102523721623618,1
113,1.0,1.0,1.0,0.0,0.0,5500.0,-0.05871956625291019,0.7416904343363305,0.2822709499217913,0.4087981200604517,-1.3102523721623618,1
114,1.0,1.0,0.0,0.0,0.0,2400.0,-0.9223245386076409,-1.0742393327266389,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
115,1.0,0.0,0.0,1.0,0.0,3902.0,0.2195531470613919,-0.42432762661989193,0.2822709499217913,0.4087981200604517,-1.3102523721623618,1
116,1.0,1.0,0.0,0.0,0.0,2500.0,1.6794567908039126,-0.2140620746441797,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
117,1.0,1.0,0.0,0.0,0.0,5568.0,0.5458039143954012,0.8372656852343815,0.2822709499217913,0.4087981200604517,-1.3102523721623618,1
118,1.0,1.0,0.0,0.0,0.0,3716.0,-0.9223245386076409,-1.7050359886537756,-2.3670785005724824,0.4087981200604517,-1.3102523721623618,1
119,0.0,0.0,0.0,0.0,0.0,2507.0,-0.9223245386076409,-1.4374252861392327,0.2822709499217913,0.4087981200604517,-1.3102523721623618,0
120,1.0,1.0,1.0,0.0,0.0,2882.0,0.34086908365408025,-0.15671692410534907,2.0485039169179737,0.4087981200604517,-0.02667934694448253,1
121,1.0,1.0,2.0,0.0,0.0,2500.0,0.33881288133894993,-0.42432762661989193,0.2822709499217913,0.4087981200604517,1.2568936782733968,1
122,1.0,1.0,0.0,0.0,0.0,63337.0,-0.9223245386076409,6.858506491811596,-2.3670785005724824,0.4087981200604517,1.2568936782733968,1
